id,raw_text,clean_text,detected_slang_terms,formal_translation,sentiment,confidence_label,source,platform,unknown_terms,quality_flags,training_ready
1724,"gotta provide customer service BEFORE they complain fr 🙏 proactive support needed, anticipate needs ✨🤝 wow experience","gotta provide customer service before they complain fr proactive support needed, anticipate needs wow experience",fr,This needs proactive customer service.,neutral,high,new_raw_parallel,synthetic,,clean,True
1725,"gotta put in consistent training for this fr 💪 no skipping sessions queen/king, build the skill 🙏 discipline!","gotta put in consistent training for this fr no skipping sessions queen king, build the skill discipline",queen|king|fr,This requires consistent training.,positive,high,new_raw_parallel,synthetic,,clean,True
1727,"gotta put some serious bread into this fr 💰 significant investment needed, big bucks energy 🙏💸 go big or go home?","gotta put some serious bread into this fr significant investment needed, big bucks energy go big or go home",fr,This requires significant investment.,neutral,high,new_raw_parallel,synthetic,,clean,True
1728,"gotta put urself in their shoes fr 🙏 empathy needed, understand the feelings ✨❤️ connect deeper","gotta put urself in their shoes fr empathy needed, understand the feelings connect deeper",fr,This situation requires empathy.,neutral,high,new_raw_parallel,synthetic,,clean,True
1730,"gotta read between the lines fr 🙏 attention to nuance needed, subtlety matters ✨🧐 sophisticated thinking","gotta read between the lines fr attention to nuance needed, subtlety matters sophisticated thinking",fr,This requires attention to nuance.,neutral,high,new_raw_parallel,synthetic,,clean,True
1731,"gotta read the fine print HARD on this contract fr 🙏 careful review needed king/queen, dont get played ✨🧐 legal check","gotta read the fine print hard on this contract fr careful review needed king queen, dont get played legal check",queen|king|fr,This needs careful contract review.,positive,high,new_raw_parallel,synthetic,,clean,True
1732,"gotta read the room & manage feels fr 🙏 emotional intelligence needed, navigate vibes king/queen ✨💯 empathy check","gotta read the room manage feels fr emotional intelligence needed, navigate vibes king queen empathy check",vibes|queen|king|fr,This requires emotional intelligence.,positive,high,new_raw_parallel,synthetic,,clean,True
1733,"gotta read the room on this fr 🙏 emotional intelligence needed, understand the vibes ✨💯 navigate wisely","gotta read the room on this fr emotional intelligence needed, understand the vibes navigate wisely",vibes|fr,This requires emotional intelligence.,neutral,high,new_raw_parallel,synthetic,,clean,True
1735,"gotta really think this one thru fr 🤔 careful deliberation needed, weigh everything 🙏🧠 big choice","gotta really think this one thru fr careful deliberation needed, weigh everything big choice",fr,This decision requires careful deliberation.,neutral,high,new_raw_parallel,synthetic,,clean,True
1737,"gotta regulate the feels on this one fr 🙏 manage emotions queen/king, dont let em run wild ✨🧘‍♀️ stay calm","gotta regulate the feels on this one fr manage emotions queen king, dont let em run wild stay calm",queen|wild|king|fr,This requires emotional self-regulation.,positive,high,new_raw_parallel,synthetic,,clean,True
1739,"gotta resist temptation hard fr 💪 strong willpower needed, mind over matter activated 🙏💯 stay focused","gotta resist temptation hard fr strong willpower needed, mind over matter activated stay focused",fr,This requires strong willpower.,neutral,high,new_raw_parallel,synthetic,,clean,True
1740,"gotta resist the urge to splurge, needa SAVE fr 💸 build that safety net king/queen 🙏 future focus","gotta resist the urge to splurge, needa save fr build that safety net king queen future focus",queen|king|fr,I need to save.,positive,high,new_raw_parallel,synthetic,,clean,True
1741,"gotta resolve issues BEFORE they escalate fr 🙏 proactive problem solver needed king/queen, nip it in bud ✨🛠️ prevent fires","gotta resolve issues before they escalate fr proactive problem solver needed king queen, nip it in bud prevent fires",queen|king|fr,This needs proactive issue resolution.,positive,high,new_raw_parallel,synthetic,,clean,True
1743,"gotta roll this out carefully step-by-step fr 🙏 implementation gotta be smooth, no bumps ✨🚀 precision check","gotta roll this out carefully step-by-step fr implementation gotta be smooth, no bumps precision check",fr,This approach needs careful implementation.,neutral,high,new_raw_parallel,synthetic,,clean,True
1744,"gotta roll this plan out carefully fr 🙏 careful implementation needed, execute smoothly ✨🚀 no fumbles","gotta roll this plan out carefully fr careful implementation needed, execute smoothly no fumbles",fr,This plan requires careful implementation.,neutral,high,new_raw_parallel,synthetic,,clean,True
1745,"gotta roll w the punches on this fr 🙏 adaptability is key, stay flexible ✨💯 water sign vibes","gotta roll w the punches on this fr adaptability is key, stay flexible water sign vibes",vibes|fr|w,This requires adaptability.,positive,high,new_raw_parallel,synthetic,,clean,True
1746,"gotta save for that big goal fr 🎯 stackin paper king/queen, focused on the prize 🙏 future investment","gotta save for that big goal fr stackin paper king queen, focused on the prize future investment",queen|king|fr,I need to save for a goal.,positive,high,new_raw_parallel,synthetic,,clean,True
1748,"gotta see what the ppl think fr 🙏 community input needed, hear the voices ✨🏘️ collective wisdom","gotta see what the ppl think fr community input needed, hear the voices collective wisdom",fr,This decision needs community input.,neutral,high,new_raw_parallel,synthetic,,clean,True
1749,"gotta set expectations clear from the jump fr 🙏 avoid confusion, ppl needa know the deal 💯🗣️ manage it","gotta set expectations clear from the jump fr avoid confusion, ppl needa know the deal manage it",fr,I need to set clear expectations.,neutral,high,new_raw_parallel,synthetic,,clean,True
1750,"gotta set expectations CLEARLY from start fr 🙏 avoid disappointment queen/king, manage assumptions ✨🗣️ define the terms","gotta set expectations clearly from start fr avoid disappointment queen king, manage assumptions define the terms",queen|king|fr,This needs clear expectations setting.,positive,high,new_raw_parallel,synthetic,,clean,True
1754,"gotta spot problems BEFORE they blow up fr 🙏 proactive identification needed queen/king, anticipate shi ✨👀 stay ahead","gotta spot problems before they blow up fr proactive identification needed queen king, anticipate shi stay ahead",queen|king|fr,This requires proactive problem identification.,positive,high,new_raw_parallel,synthetic,,clean,True
1755,gotta stack my bread first fr 💰 can't cop that till the bag is right 🙏 patience game rn ⏳,gotta stack my bread first fr can't cop that till the bag is right patience game rn,fr|rn,I need to save up before buying that.,neutral,high,new_raw_parallel,synthetic,,clean,True
1757,"gotta stand strong in ur beliefs for this fr 🙏 courage of conviction needed, don't back down ✨💯 speak ur truth","gotta stand strong in ur beliefs for this fr courage of conviction needed, don't back down speak ur truth",fr,This requires courage of conviction.,neutral,high,new_raw_parallel,synthetic,,clean,True
1758,"gotta stay disciplined wit this approach fr 🙏 stick to the plan, no deviation 💯 focus","gotta stay disciplined wit this approach fr stick to the plan, no deviation focus",fr,Let's stay disciplined in our approach.,neutral,high,new_raw_parallel,synthetic,,clean,True
1759,"gotta stay emotionally stable for this ride fr 🙏 regulate feelings needed, keep it steady ✨🧘‍♀️ balanced mind","gotta stay emotionally stable for this ride fr regulate feelings needed, keep it steady balanced mind",fr,This requires emotional stability.,neutral,high,new_raw_parallel,synthetic,,clean,True
1760,"gotta stay flexible frfr 🙏 things change quick, needa be adaptable, go w the flow ✨💯 water sign energy","gotta stay flexible frfr things change quick, needa be adaptable, go w the flow water sign energy",w,I need to stay adaptable.,positive,high,new_raw_parallel,synthetic,,clean,True
1761,"gotta stay strong thru the tough times fr 🙏 stay resilient, bounce back harder 💪💯 unbreakable","gotta stay strong thru the tough times fr stay resilient, bounce back harder unbreakable",fr,Let's stay resilient through challenges.,neutral,high,new_raw_parallel,synthetic,,clean,True
1762,"gotta step back & be objective fr 🙏 emotional detachment needed sometimes, view it logically ✨🧠 clear head","gotta step back be objective fr emotional detachment needed sometimes, view it logically clear head",fr,This requires emotional detachment.,neutral,high,new_raw_parallel,synthetic,,clean,True
1763,"gotta stop being shy bout my needs fr 🙏 be more assertive, speak up 🗣️💯 claim my space","gotta stop being shy bout my needs fr be more assertive, speak up claim my space",fr,I need to be more assertive.,neutral,high,new_raw_parallel,synthetic,,clean,True
1765,"gotta stop waiting, be more proactive fr 🙏 take initiative, make the first move ✨💯 get ahead","gotta stop waiting, be more proactive fr take initiative, make the first move get ahead",fr,I need to be more proactive.,neutral,high,new_raw_parallel,synthetic,,clean,True
1766,"gotta summon infinite patience for this fr 🙏 demands waiting it out, deep breaths 🧘‍♀️⏳ trust the timing","gotta summon infinite patience for this fr demands waiting it out, deep breaths trust the timing",fr,This situation demands patience.,neutral,high,new_raw_parallel,synthetic,,clean,True
